Project_ID,Project,Algorithm,Test_Samples,Mean_Failing_Runs,RMSE,MAE,R^2,Spearman_Rho
E14,ninja,Extra Trees Regressor,306,1.5555555555555556,484.4680632372104,119.1111274509804,-317.0236475082285,0.0911135499798203
E14,ninja,Gradient Boosting Regressor,306,1.5555555555555556,305.7927693179038,151.45270361515625,-125.702018051792,0.060015275371254714
E14,ninja,Ridge,306,1.5555555555555556,194.23262811478554,168.8941262308386,-50.11795616886084,0.07422107136956332
E14,ninja,Lasso,306,1.5555555555555556,192.88472692667852,168.3448327570158,-49.41093925071805,0.07292463344171068
E14,ninja,SVR,306,1.5555555555555556,27.213157127142946,1.7863470021891175,-0.0034297354792942603,0.04440299902895273
E15,orbit,Random Forest Regressor,86,731.8953488372093,3597.9230003556736,894.030930232558,0.04066373755929986,0.18944895606830217
E15,orbit,Extra Trees Regressor,86,731.8953488372093,3596.900747252725,752.6438372093023,0.041208799337102864,0.421985019432769
E15,orbit,Gradient Boosting Regressor,86,731.8953488372093,3396.042171632405,781.9048188452161,0.14530083295438911,0.12652143686296052
E15,orbit,Ridge,86,731.8953488372093,3675.564540149532,848.016437486061,-0.001187082319850541,0.12266191632047331
E15,orbit,Lasso,86,731.8953488372093,3676.82265507417,846.600045919952,-0.001872595510305164,0.12225513367687908
E15,orbit,SVR,86,731.8953488372093,3745.495860913479,731.9466644911464,-0.039646688118766926,0.26251039933280235
E16,logback,Random Forest Regressor,842,5.066508313539193,256.9536069476291,42.73226840855107,-2.798405403888248,0.02244631612550387
E16,logback,Extra Trees Regressor,842,5.066508313539193,413.6408223003115,97.12110451306414,-8.843253364436572,0.06338304389004583
E16,logback,Gradient Boosting Regressor,842,5.066508313539193,279.7562017555853,110.79648373144849,-3.5024751462703714,-0.002159816358498163
E16,logback,Ridge,842,5.066508313539193,265.95764437124836,210.84222847511137,-3.0692730640724077,0.020177726890136482
E16,logback,Lasso,842,5.066508313539193,264.2348231190005,210.28830638842018,-3.0167239193259423,0.019491263902802973
E16,logback,SVR,842,5.066508313539193,131.91172131747774,5.129488909130091,-0.0010566461053320708,0.0026780495432090993
E17,spring-boot,Random Forest Regressor,2127,369.0860366713681,1503.1636076053717,401.5256840620592,-0.057695764085083034,0.09660369414907294
E17,spring-boot,Extra Trees Regressor,2127,369.0860366713681,1495.4563605053727,417.7487588152327,-0.04687721620925922,0.0017010682045302276
E17,spring-boot,Gradient Boosting Regressor,2127,369.0860366713681,1486.1670186249482,418.3131188148725,-0.03391181407214394,-0.019740537744242767
E17,spring-boot,Ridge,2127,369.0860366713681,1836.3287539493676,925.8346569616583,-0.5785165109588517,-0.07211970882744785
E17,spring-boot,Lasso,2127,369.0860366713681,1828.503371546337,913.9724979849931,-0.5650917081638807,-0.0717567815231555
E17,spring-boot,SVR,2127,369.0860366713681,1507.4514145404848,369.35478551862644,-0.06373857084424328,-0.05207093367067009
E18,okhttp,Random Forest Regressor,810,1294.153086419753,4646.8271732130415,2546.9961975308643,-0.9491470017142318,-0.08885871845619
E18,okhttp,Extra Trees Regressor,810,1294.153086419753,3583.300876030385,1419.2964320987655,-0.15903914796085283,-0.07036120938679209
E18,okhttp,Gradient Boosting Regressor,810,1294.153086419753,4423.915766365391,2485.964880429117,-0.7666285795197232,-0.06363091157751254
E18,okhttp,Ridge,810,1294.153086419753,3547.7251294861035,1367.1780761326818,-0.13613903650020442,-0.11272558517613651
E18,okhttp,Lasso,810,1294.153086419753,3547.9860219403063,1365.5903039667562,-0.13630614132903163,-0.11441293336472332
E18,okhttp,SVR,810,1294.153086419753,3571.1078977014686,1294.1874048804032,-0.15116479086505064,0.08363432485626254
